137105; 240842
135964; 242770
136296; 238008
133214; 229066
136190; 237626
135675; 240993
134336; 233007
137210; 237172
134728; 239314
143983; 245712
132981; 235592
133039; 242163
134042; 239765
131517; 234980
134465; 233437
133884; 234443
146385; 244630
140002; 237803
138813; 236609
127516; 233484
