51145; 44725; 41204; 39083; 37344; 35575; 34084; 32487; 31811; 31194; 30853; 30401; 30142; 29716; 29428; 29119; 28984; 28857; 28746; 28655; 28462; 28329; 28210; 28108; 28044; 28023; 27951; 27853; 27818; 27799; 27753; 27731; 27714; 27675; 27634; 27633; 27563; 27545; 27539; 27507; 27505; 27495; 27466; 27466; 27463; 27459; 27457; 27409; 27366; 27356; 27355; 27341; 27336; 27336; 27336; 27319; 27319; 27318; 27300; 27296; 27296; 27289; 27287; 27287; 27287; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27286; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27280; 27271; 27271; 27271; 27262; 27255; 27255; 27251; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 27227; 
55530; 45066; 39187; 36931; 35180; 33875; 32529; 32094; 31575; 31198; 30873; 30732; 29944; 29768; 29622; 29518; 29427; 29316; 29224; 29115; 29002; 28905; 28880; 28828; 28714; 28648; 28573; 28544; 28523; 28511; 28508; 28494; 28491; 28491; 28491; 28491; 28489; 28487; 28487; 28407; 28377; 28377; 28377; 28368; 28368; 28368; 28368; 28368; 28368; 28368; 28368; 28368; 28368; 28336; 28269; 28257; 28248; 28178; 28167; 28149; 28132; 28130; 28109; 28060; 28047; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28045; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28034; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 28027; 
63689; 51775; 46284; 45193; 44229; 43069; 42137; 41745; 40886; 40219; 39817; 39465; 39236; 38855; 38742; 38522; 38392; 38249; 38184; 38087; 38041; 37981; 37949; 37869; 37833; 37812; 37812; 37799; 37759; 37716; 37696; 37669; 37664; 37664; 37664; 37662; 37637; 37617; 37615; 37615; 37607; 37601; 37601; 37596; 37596; 37596; 37596; 37566; 37566; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37564; 37556; 37556; 37556; 37556; 37556; 37556; 37556; 37556; 37556; 37556; 37550; 37550; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37518; 37517; 37501; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37498; 37496; 37496; 37496; 37496; 37496; 37496; 37496; 37493; 37490; 37490; 37490; 37488; 37488; 37488; 37488; 37465; 37452; 37442; 37442; 37382; 37371; 37361; 37359; 37352; 37339; 37339; 37336; 37287; 37267; 37246; 37236; 37236; 37234; 37234; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 37230; 
53577; 41197; 38423; 36648; 35229; 34037; 33086; 32256; 31868; 31603; 31292; 31031; 30848; 30735; 30609; 30322; 30268; 30109; 30018; 29916; 29842; 29772; 29734; 29693; 29664; 29635; 29598; 29557; 29479; 29479; 29423; 29410; 29397; 29390; 29388; 29381; 29371; 29361; 29361; 29361; 29361; 29361; 29360; 29352; 29352; 29346; 29346; 29341; 29336; 29336; 29336; 29336; 29331; 29331; 29327; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 29289; 
55786; 43306; 38196; 35934; 35358; 34403; 33689; 33097; 32723; 32121; 31902; 31661; 31043; 30844; 30536; 30420; 30282; 30231; 30126; 30017; 29849; 29720; 29617; 29575; 29561; 29442; 29442; 29420; 29382; 29357; 29287; 29205; 29189; 29096; 29024; 29017; 29014; 28930; 28900; 28896; 28896; 28890; 28890; 28890; 28890; 28890; 28890; 28890; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28885; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28880; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 28874; 
58906; 46700; 41680; 39695; 38001; 37243; 36854; 36582; 36283; 36077; 35820; 35684; 35490; 34796; 34684; 34652; 34531; 34471; 34426; 34381; 34194; 34126; 34026; 33985; 33968; 33930; 33896; 33870; 33848; 33787; 33774; 33715; 33687; 33667; 33647; 33639; 33591; 33519; 33487; 33434; 33343; 33262; 33113; 33052; 33007; 32982; 32957; 32930; 32909; 32904; 32901; 32891; 32744; 32703; 32685; 32675; 32666; 32665; 32662; 32662; 32661; 32660; 32660; 32660; 32660; 32660; 32660; 32660; 32660; 32660; 32642; 32642; 32642; 32634; 32634; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32630; 32629; 32629; 32629; 32629; 32629; 32629; 32629; 32629; 32629; 32629; 32607; 32607; 32594; 32592; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32590; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32588; 32553; 32549; 32510; 32505; 32505; 32486; 32486; 32481; 32481; 32481; 32474; 32474; 32474; 32474; 32474; 32474; 32474; 32474; 32474; 32474; 32474; 
44365; 32297; 28708; 27091; 25978; 25541; 24956; 24617; 24174; 23987; 23574; 23319; 23142; 22974; 22844; 22735; 22625; 22522; 22397; 22339; 22222; 22110; 22000; 21857; 21800; 21712; 21666; 21635; 21591; 21572; 21517; 21485; 21471; 21445; 21432; 21404; 21392; 21384; 21364; 21340; 21291; 21266; 21216; 21188; 21170; 21150; 21141; 21138; 21118; 21115; 21115; 21115; 21114; 21114; 21101; 21094; 21054; 21044; 21036; 21036; 21033; 21029; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21023; 21017; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 21016; 
55494; 43421; 40090; 38351; 36738; 35986; 35098; 34156; 33425; 33184; 32877; 32564; 32312; 32091; 31705; 31523; 31262; 31133; 30973; 30683; 30598; 30543; 30384; 30309; 30276; 30236; 30193; 30152; 30135; 30042; 30036; 30007; 30006; 29997; 29997; 29937; 29932; 29879; 29835; 29832; 29832; 29815; 29812; 29809; 29807; 29807; 29806; 29806; 29802; 29802; 29802; 29801; 29801; 29801; 29798; 29798; 29798; 29798; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29797; 29772; 29746; 29746; 29746; 29746; 29734; 29734; 29733; 29733; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29732; 29730; 29730; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 29728; 
51749; 40728; 37684; 35042; 34463; 33846; 32922; 32548; 32365; 31808; 31538; 31165; 30883; 30669; 30251; 29735; 29396; 29312; 29204; 29140; 29094; 29054; 28984; 28925; 28894; 28825; 28784; 28697; 28684; 28652; 28590; 28554; 28482; 28430; 28420; 28409; 28393; 28383; 28383; 28363; 28361; 28361; 28354; 28350; 28350; 28349; 28349; 28349; 28349; 28349; 28349; 28349; 28348; 28346; 28346; 28346; 28346; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 28342; 
50575; 39280; 36381; 34806; 33234; 32289; 31859; 31427; 31042; 30816; 30675; 30504; 30417; 30332; 30249; 30180; 30109; 30063; 30017; 29980; 29951; 29922; 29887; 29842; 29774; 29718; 29673; 29658; 29653; 29640; 29556; 29496; 29393; 29357; 29284; 29264; 29235; 29129; 29060; 29042; 28952; 28898; 28863; 28845; 28830; 28804; 28795; 28767; 28668; 28618; 28560; 28538; 28500; 28477; 28450; 28439; 28355; 28287; 28255; 28220; 28211; 28205; 28159; 28084; 28020; 28003; 27960; 27933; 27917; 27883; 27862; 27862; 27862; 27862; 27859; 27837; 27830; 27814; 27804; 27794; 27791; 27772; 27769; 27769; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 27767; 
